time;P1_B2004;P1_B2016;P1_B3004;P1_B3005;P1_B4002;P1_B4005;P1_B400B;P1_B4022;P1_FCV01D;P1_FCV01Z;P1_FCV02D;P1_FCV02Z;P1_FCV03D;P1_FCV03Z;P1_FT01;P1_FT01Z;P1_FT02;P1_FT02Z;P1_FT03;P1_FT03Z;P1_LCV01D;P1_LCV01Z;P1_LIT01;P1_PCV01D;P1_PCV01Z;P1_PCV02D;P1_PCV02Z;P1_PIT01;P1_PIT02;P1_TIT01;P1_TIT02;P2_24Vdc;P2_Auto;P2_Emgy;P2_On;P2_SD01;P2_SIT01;P2_TripEx;P2_VT01e;P2_VXT02;P2_VXT03;P2_VYT02;P2_VYT03;P3_LCP01D;P3_LCV01D;P3_LH;P3_LL;P3_LT01;P4_HT_FD;P4_HT_LD;P4_HT_PO;P4_HT_PS;P4_LD;P4_ST_FD;P4_ST_LD;P4_ST_PO;P4_ST_PS;P4_ST_PT01;P4_ST_TT01;attack;attack_P1;attack_P2;attack_P3
2019-09-11 20:43:43;0.0983;1.0545;399.2321;1110.3986;32;24.3354;659.6122;35.6873;18.1452;15.4739;0;33.8608;53.6828;54.6738;140.0376;724.163;122.4899;637.7641;311.3174;1110.2472;20.6211;20.8298;400.4092;37.05;37.7518;12;12.0026;1.0355;0.5708;35.6049;35.9405;28.0229;1;0;1;20;813;0;11.7149;-4.1285;-1.4342;0.8881;2.3639;7431;3111;70;10;45.9491;-0.0014;1.3455;13.8708;0;321.072;0.0005;318.3774;322.121;50.9871;9949;27625;0;0;0;0
2019-09-11 20:43:44;0.0983;1.0531;399.2321;1110.3986;32;24.3549;623.8608;35.6827;17.9695;16.2827;0;30.2292;53.5443;54.6738;151.8631;729.1288;136.9858;713.2393;313.2248;1111.5228;20.5656;20.8298;400.5114;37.0306;37.7518;12;12.0026;1.0362;0.6517;35.5896;35.9405;28.0238;1;0;1;20;815;0;11.8713;-3.7721;-1.6096;-0.2568;1.6879;7755;2857;70;10;46.0069;-0.0014;1.0995;12.5325;0;319.4806;0.0017;317.8168;322.121;50.9871;9948;27623;0;0;0;0
2019-09-11 20:43:45;0.0983;1.0514;399.2321;1110.3986;32;24.35155;649.68125;35.67697;16.827;17.6254;11.66725;28.83685;53.6074;54.6738;143.4708;785.2478;160.923;805.6871;312.0803;1114.7118;20.4072;20.8298;400.6137;37.0289;37.7518;12;12.0026;1.0355;0.69405;35.5896;35.94815;28.0246;1;0;1;20;815;0;11.7611;-3.5641;-1.1891;0.9232;2.163;8044;2635;70;10;46.0069;-0.0012;0.9042;11.556;0;316.8041;0.001;316.2435;321.2167;50.9871;9946;27625;0;0;0;0
2019-09-11 20:43:46;0.0983;1.0497;399.2321;1110.3986;32;24.3482;675.5017;35.67125;15.3833;18.0756;23.3345;27.4445;53.4773;54.6738;153.9612;747.0045;184.8602;860.4813;313.7969;1112.7983;20.4499;20.8298;400.8182;37.0221;37.767;12;12.0026;1.0332;0.7364;35.6049;35.9558;28.022;1;0;1;20;815;0;11.8005;-4.2809;-1.746;-0.0152;2.0119;8320;2432;70;10;46.0069;-0.0012;0.7017;10.688;0;317.8892;0.004;315.2126;321.6146;50.9871;9947;27623;0;0;0;0
2019-09-11 20:43:47;0.0983;1.046;399.2321;1110.3986;32;24.3541;805.6871;35.659;14.5093;17.9459;100;25.1785;53.55;54.6738;144.6151;790.0315;207.9391;913.1012;312.4618;1115.6685;20.2814;20.8298;400.8693;37.0435;37.7518;12;12.0026;1.0347;0.8394;35.5896;35.9558;28.0213;1;0;1;20;815;0;11.8309;-3.3091;-1.2111;0.5254;1.8362;8599;2233;70;10;45.9491;-0.0012;0.5859;9.8199;0;316.352;0.0042;315.5201;321.271;50.9871;9948;27625;0;0;0;0
2019-09-11 20:43:48;0.0983;1.0437;399.2321;1110.3986;32;24.3371;860.4813;35.6514;13.6601;16.3513;100;25.293;53.7789;54.6814;149.765;752.9628;211.1816;920.4941;309.0286;1113.4362;20.3406;20.8298;400.9715;37.0234;37.7594;12;12.0026;1.0339;0.8791;35.6049;35.9405;28.0238;1;0;1;20;814;0;11.7156;-4.412;-1.6483;0.5681;2.3053;8848;2060;70;10;46.0069;-0.0009;0.4774;9.0965;0;315.4478;0.0033;315.0861;320.638;50.9871;9951;27625;0;0;0;0
2019-09-11 20:43:49;0.0983;1.0444;399.2321;1110.3986;32;24.3441;913.1012;35.6537;13.4926;14.8941;100;26.918;53.4683;54.6814;134.5062;779.7764;195.7321;885.2692;313.6062;1107.6958;20.5471;20.8298;400.9715;37.0211;37.7594;12;12.0026;1.0339;0.8524;35.6049;35.9558;28.0221;1;0;1;20;814;0;11.8909;-3.4446;-1.4221;-0.0221;1.6478;9085;1900;70;10;46.0069;-0.0009;0.3834;8.2284;0;315.6286;-0.0011;315.2669;319.1189;50.9871;9947;27622;0;0;0;0
2019-09-11 20:43:50;0.0983;1.0444;399.2321;1110.3986;32;24.365;920.4941;35.6537;14.005;14.1159;100;28.8177;53.6762;54.6738;149.765;700.329;181.0455;851.7838;310.3637;1115.3496;20.2308;20.8298;401.0226;37.0296;37.7594;12;12.0026;1.0332;0.7944;35.5896;35.9405;28.0264;1;0;1;20;813;0;11.7194;-3.9938;-1.3511;0.9428;2.3367;9325;1744;70;10;46.0069;-0.0009;0.3111;7.5774;0;314.5255;0.0009;314.0552;319.0285;50.9871;9946;27625;0;0;0;0
2019-09-11 20:43:51;0.0983;1.0437;399.2321;1110.3986;32;24.337;885.2692;35.6514;14.5081;13.2996;100;30.5649;53.6513;54.6738;145.3781;779.7764;162.1628;808.7312;310.7452;1109.9281;20.4244;20.8298;401.2782;37.0388;37.7594;12;12.0026;1.0347;0.731;35.6201;35.9558;28.0221;1;0;1;20;814;0;11.8605;-3.879;-1.6464;-0.2473;1.7477;9540;1610;70;10;46.0069;-0.0007;0.2315;7.0349;0;314.7606;0.0003;312.9521;318.287;50.9871;9948;27626;0;0;0;0
2019-09-11 20:43:52;0.0983;1.0405;399.2321;1110.3986;32;24.3449;851.7838;35.6407;15.1476;13.2385;70.4727;32.4417;53.5167;54.689;142.7078;756.9352;150.528;782.2037;312.6526;1110.5659;20.3502;20.8298;401.2271;37.0328;37.7594;12;12.0026;1.0347;0.6731;35.6049;35.9405;28.0247;1;0;1;20;816;0;11.774;-3.5021;-1.184;0.8505;2.0668;9757;1478;70;10;46.0069;-0.0007;0.1953;6.4923;0;314.218;0.001;313.4404;318.504;50.9871;9946;27626;0;0;0;0
2019-09-11 20:43:53;0.0983;1.0381;399.2321;1110.3986;32;24.3401;808.7312;35.6327;15.5585;13.2309;0;34.2194;53.4496;54.6738;149.765;743.032;139.0838;724.163;313.4155;1113.7551;20.2169;20.8221;401.4315;37.0205;37.7594;12;12.0026;1.0347;0.6181;35.6049;35.9405;28.0203;1;0;1;20;816;0;11.7797;-4.3441;-1.7315;0.1212;2.0965;9950;1363;70;10;46.0069;-0.0007;0.1591;5.986;0;313.1691;-0.0006;312.8074;317.2924;50.9871;9946;27625;0;0;0;0
2019-09-11 20:43:54;0.0983;1.0386;399.2321;1110.3986;32;24.3445;782.2037;35.6342;16.4735;13.559;0;34.4788;53.3642;54.6738;152.6261;779.7764;124.7787;649.6811;314.3692;1115.0308;20.1081;20.8298;401.5338;37.0108;37.7594;12;12.0026;1.0332;0.5815;35.6049;35.9405;28.0264;1;0;1;20;814;0;11.8534;-3.3207;-1.2699;0.3629;1.7533;10136;1258;70;10;46.0069;-0.0007;0.1375;5.3892;0;312.7532;-0.0005;311.8309;316.7679;50.9871;9948;27626;0;0;0;0
2019-09-11 20:43:55;0.0983;1.0384;399.2321;1110.3986;32;24.3466;724.163;35.6335;17.6719;15.2985;0;33.0597;53.4866;54.6738;139.2746;786.9874;122.4899;637.7641;312.2711;1116.6254;19.997;20.8298;401.4827;37.023;37.7594;12;12.0026;1.0347;0.5861;35.6049;35.9405;28.0186;1;0;1;20;815;0;11.7101;-4.3409;-1.5716;0.6945;2.3532;10322;1155;70;10;46.0069;-0.0007;0.11398;4.9552;0;317.2744;0.0017;315.814;318.7211;50.9871;9948;27625;0;0;0;0
2019-09-11 20:43:56;0.0983;1.0362;399.2321;1110.3986;32;24.3419;649.6811;35.6262;17.9014;15.9393;0;31.2057;53.4623;54.6738;143.4708;725.1564;128.5934;669.543;312.4618;1113.1173;20.1193;20.8298;401.4827;37.0164;37.7518;12;12.0026;1.0355;0.6326;35.6049;35.9558;28.0229;1;0;1;20;815;0;11.8896;-3.5545;-1.4941;-0.1635;1.5984;10489;1065;70;10;46.0069;-0.0007;0.09045;4.5754;0;323.423;-0.0004;319.7971;320.6742;50.9871;9948;27624;0;0;0;0
2019-09-11 20:43:57;0.0983;1.0401;399.2321;1110.3986;32;24.3576;637.7641;35.6392;17.439;16.153;0;29.3594;53.5707;54.6738;142.8985;747.0045;142.8985;744.025;310.7452;1113.4362;20.0866;20.8298;401.5849;37.0028;37.7518;12;12.0026;1.0355;0.6837;35.6049;35.9558;28.029;1;0;1;20;814;0;11.7288;-3.8695;-1.2828;0.9474;2.2722;10658;976;70;10;46.0648;-0.0007;0.0651;4.2137;0;325.9187;-0.002;327.076;322.0486;50.9871;9947;27626;0;0;0;0
2019-09-11 20:43:58;0.0983;1.0485;399.2321;1110.3986;32;24.3907;669.543;35.6674;16.3004;17.4805;0;27.4521;53.4227;54.6738;141.9449;744.025;170.3644;827.4308;312.8433;1110.5659;20.1691;20.8298;401.8916;37.0236;37.7518;12;12.0026;1.0309;0.7448;35.6049;35.9405;28.0264;1;0;1;20;814;0;11.8452;-4.0016;-1.6874;-0.2317;1.7899;10809;901;70;10;46.0648;-0.0007;0.0362;3.9063;0;328.5229;-0.0015;328.8122;323.1518;50.9871;9948;27625;0;0;0;0
2019-09-11 20:43:59;0.0983;1.0553;399.2321;1110.3986;32;24.4366;744.025;35.6899;15.0113;17.6102;97.7341;25.8728;53.3812;54.6738;148.4299;739.0596;188.1027;867.8741;313.2248;1114.074;19.9601;20.8298;401.9938;37.0944;37.7518;12;12.0026;1.0339;0.8081;35.5896;35.9558;28.0221;1;0;1;20;814;0;11.7907;-3.422;-1.1603;0.8011;2.0196;10953;831;70;10;46.0648;-0.0004;0.0362;3.6169;0;334.7439;0.0006;334.6173;325.5027;50.9871;9946;27627;0;0;0;0
2019-09-11 20:44:00;0.0983;1.0583;399.2321;1110.3986;32;24.441;827.4308;35.6998;14.383;17.511;100;25.8194;53.297;54.6738;143.8522;772.8248;207.3669;911.7966;314.1784;1114.7118;19.8905;20.8298;402.0961;37.1227;37.7594;12;12.0026;1.0362;0.8447;35.6049;35.9405;28.0281;1;0;1;20;815;0;11.7704;-4.4;-1.731;0.1953;2.1529;11098;763;70;10;46.0648;-0.0004;0.0217;3.3095;0;338.3246;0.0017;336.6428;326.8772;50.9871;9946;27625;0;0;0;0
2019-09-11 20:44:01;0.0983;1.0622;399.2321;1110.3986;32;24.4802;867.8741;35.7128;13.6668;15.9012;100;27.4063;53.3403;54.6814;145.7596;758.9215;199.356;893.5317;313.2248;1114.7118;19.7775;20.8298;402.1472;37.137;37.7594;12;12.0026;1.0347;0.8272;35.5896;35.9253;28.0247;1;0;1;20;815;0;11.8598;-3.329;-1.2784;0.3192;1.7236;11228;705;70;10;46.0069;-0.0004;0.0217;3.002;0;341.9053;0.0015;340.7119;329.0654;50.9871;9948;27623;0;0;0;0
2019-09-11 20:44:02;0.0983;1.0656;399.2321;1110.3986;32;24.4885;911.7966;35.7243;13.9325;14.0778;100;29.3137;53.457;54.6814;144.9966;758.9215;176.0864;840.4771;311.3174;1114.7118;19.8003;20.4865;402.3006;37.1764;37.7594;12;12.0026;1.0393;0.7722;35.6049;35.9405;28.0186;1;0;1;20;816;0;11.7102;-4.3259;-1.5472;0.7267;2.3426;11352;648;70;10;46.0069;-0.0004;0.0217;2.8212;0;344.799;-0.0001;344.7628;331.3441;50.9871;9949;27625;0;0;0;0
2019-09-11 20:44:03;0.0983;1.0722;399.2321;1110.3986;32;24.5237;893.5317;35.7464;14.7357;13.6047;100;31.1295;53.3454;54.6738;140.419;754.9491;157.7759;798.7291;312.8433;1111.5228;19.8788;19.8837;402.5561;37.1841;37.7594;12;12.0026;1.0553;0.7127;35.6049;35.9405;28.0282;1;0;1;20;815;0;11.8883;-3.5806;-1.5115;-0.1677;1.6278;11477;595;70;10;46.0648;-0.0004;-0.0072;2.568;0;347.8914;-0.0001;347.5297;333.478;50.9871;9949;27626;0;0;0;0
2019-09-11 20:44:04;0.0983;1.0815;399.2321;1110.3986;32;24.54695;840.4771;35.7773;15.3914;13.5895;21.7201;32.9834;53.3842;54.6738;145.7596;731.1147;143.4708;747.0045;312.0803;1114.074;19.7108;19.7998;402.4539;37.148;37.7594;12;12.0026;1.0645;0.6563;35.6049;35.9253;28.0325;1;0;1;20;814;0;11.7387;-3.8055;-1.2577;0.9732;2.2734;11589;550;70;10;46.0648;-0.0004;-0.0072;2.45045;0;350.32375;-0.00155;349.17535;334.55405;50.9871;9961;27625.5;0;0;0;0
2019-09-11 20:44:05;0.0983;1.086;399.2321;1110.3986;32;24.5702;806.67195;35.79008;16.227;13.5895;0;33.7158;53.2273;54.6738;135.0784;758.9215;133.1711;693.3774;314.1784;1112.7983;19.7525;19.8303;402.6073;37.1571;37.7594;12;12.0026;1.0645;0.612;35.6354;35.9253;28.0212;1;0;1;20;814;0;11.8357;-4.1047;-1.7241;-0.1946;1.85;11695;506;70;10;46.0648;-0.0004;-0.0072;2.3329;0;352.7561;-0.003;350.821;335.6301;50.9871;9973;27625;0;0;0;0
2019-09-11 20:44:06;0.0983;1.0924;399.2321;1110.3986;32;24.5711;772.8668;35.80285;17.0883;13.7497;0;32.9147;53.4314;54.6738;148.6206;703.3082;125.5417;653.6535;310.936;1116.3064;19.5557;19.8685;402.4539;37.1891;37.7518;12;12.0026;1.0645;0.6029;35.6049;35.9405;28.0203;1;0;1;20;815;0;11.8064;-3.3842;-1.1753;0.7273;1.9634;11721;465;70;10;46.0648;-0.0004;-0.0072;2.134;0;354.7996;-0.0013;354.7634;337.3661;50.9871;9973;27626;0;0;0;0
2019-09-11 20:44:07;0.0983;1.0967;399.2321;1110.3986;32;24.6412;693.3774;35.828;17.7813;15.3366;0;31.0455;53.4696;54.6738;132.9803;773.8177;128.2119;667.5568;310.3637;1110.885;19.771;19.8761;402.505;37.2335;37.7594;12;12.0026;1.0652;0.6425;35.6049;35.9253;28.022;1;0;1;20;814;0;11.7485;-4.44;-1.7133;0.3352;2.2186;11127;428;70;10;46.0648;-0.0005;-0.0072;2.0255;0;356.6081;-0.0023;355.4688;338.5598;50.9871;9973;27625;0;0;0;0
2019-09-11 20:44:08;0.0983;1.0997;399.2321;1110.3986;32;24.6773;653.6535;35.8379;17.6206;15.9317;0;29.1916;53.1768;54.6738;151.6723;692.3841;143.4708;747.0045;314.5599;1109.9281;19.7866;19.7922;402.4539;37.2662;37.7518;12;12.0026;1.066;0.6982;35.6049;35.9405;28.0221;1;0;1;20;815;0;11.879;-3.3444;-1.3176;0.174;1.672;10564;393;70;10;46.0648;-0.0002;-0.0072;1.8265;0;358.091;-0.0019;358.1091;339.7714;50.9871;9973;27625;0;0;0;0
2019-09-11 20:44:09;0.0983;1.1023;399.2321;1110.3986;32;24.71;667.5568;35.8467;16.4159;16.6336;0;27.2919;53.2846;54.6738;153.0075;784.8129;163.3072;811.3403;312.6526;1116.9442;19.4883;19.7693;402.4539;37.2936;37.7518;12;12.0026;1.0667;0.7555;35.6049;35.9405;28.0264;1;0;1;20;814;0;11.7127;-4.2075;-1.4725;0.8319;2.3667;10060;364;70;10;46.0648;-0.0002;-0.0072;1.6457;0;357.7836;-0.0001;359.6282;342.4841;50.9871;9973;27625;0;0;0;0
2019-09-11 20:44:10;0.0983;1.1102;399.2321;1110.3986;32;24.7426;747.0045;35.873;15.4294;17.4728;14.122;25.4227;53.1104;54.6738;137.558;716.2184;191.3452;875.267;314.9414;1117.582;19.5821;19.7617;402.6584;37.3203;37.7594;12;12.0026;1.0652;0.8211;35.6049;35.9253;28.0316;1;0;1;20;813;0;11.8817;-3.6843;-1.5674;-0.2336;1.6635;9551;334;70;10;46.0069;-0.0004;-0.0072;1.5191;0;361.7079;0.0004;360.7314;344.6181;50.9871;9973;27623;0;0;0;0
2019-09-11 20:44:11;0.0983;1.1194;399.2321;1110.3986;32;24.7944;811.3403;35.9035;14.4432;17.4881;100;24.0952;53.2156;54.6738;139.0838;716.2184;213.6611;926.1474;313.0341;1117.582;19.3594;19.7617;402.7095;37.3875;37.7518;12;12.0026;1.0683;0.8951;35.6049;35.9405;28.0221;1;0;1;20;815;0;11.7533;-3.6813;-1.2256;0.9342;2.1895;9094;428;70;10;46.0069;-0.0132;2.5608;1.4106;0;364.1312;0.0021;361.6175;346.8786;50.9871;9972;27626;0;0;0;0
2019-09-11 20:44:12;0.0983;1.1257;399.2321;1110.3986;32;24.8532;875.267;35.9245;13.6464;16.0538;100;24.2859;53.2666;54.6738;137.7487;724.163;210.9909;920.0592;312.0803;1114.3929;19.4409;19.7617;402.6073;37.4421;37.7518;12;12.0026;1.0652;0.9317;35.6201;35.9253;28.0282;1;0;1;20;813;0;11.8221;-4.183;-1.7435;-0.1392;1.9043;8660;1316;70;10;46.0069;-0.0092;12.6953;4.4126;0;365.4695;-0.0028;354.2571;343.316;50.9871;9973;27626;0;0;0;0
2019-09-11 20:44:13;0.0983;1.1116;399.2321;1110.3986;32;24.8891;926.1474;35.8776;13.7186;14.2532;100;26.033;53.1901;54.6738;134.6969;717.2114;200.3098;895.7063;313.0341;1112.7983;19.4939;19.7617;402.7095;37.5167;37.7594;12;12.0026;1.0652;0.8997;35.6049;35.9253;28.0264;1;0;1;20;815;0;11.8131;-3.3526;-1.1844;0.6646;1.9127;8221;2286;70;10;46.0069;-0.0065;21.1227;8.138;0;368.1641;-0.0001;346.2638;341.4171;50.9871;9972;27625;0;0;0;0
2019-09-11 20:44:14;0.0983;1.1047;399.2321;1110.3986;32;24.8863;920.0592;35.8547;14.0607;13.6124;100;27.8641;53.0535;54.6814;131.2637;701.322;183.9066;858.3069;314.7507;1114.3929;19.3853;19.7617;402.6073;37.473;37.7594;12;12.0026;1.0667;0.8325;35.6201;35.9405;28.029;1;0;1;20;816;0;11.7397;-4.4413;-1.7147;0.3712;2.2239;7829;3142;70;10;45.9491;-0.0048;28.1322;12.5687;0;369.7374;-0.0004;341.6703;340.3501;50.9871;9973;27626;0;0;0;0
2019-09-11 20:44:15;0.0983;1.1028;399.2321;1110.3986;32;24.8735;895.7063;35.8482;14.6106;13.4979;100;29.7943;53.1466;54.6814;125.1602;683.4462;168.8385;823.9517;313.0341;1117.2632;19.2507;19.7617;402.7095;37.4521;37.7594;12;12.0026;1.0652;0.7631;35.6049;35.91;28.0281;1;0;1;20;815;0;11.8854;-3.3715;-1.3488;0.1172;1.684;7432;3995;70;10;45.9491;-0.0031;33.9844;15.9324;0;371.8533;0.0016;337.7278;339.1384;50.9871;9973;27629;0;0;0;0
2019-09-11 20:44:16;0.0983;1.0982;399.2321;1110.3986;32;24.9062;858.3069;35.833;15.147;13.4903;70.6001;31.5948;53.1173;54.6738;132.7896;651.6673;153.3889;788.7267;313.2248;1114.3929;19.3117;19.7693;402.6584;37.4689;37.7594;12;12.0026;1.066;0.7043;35.6049;35.9405;28.029;1;0;1;20;815;0;11.7166;-4.1402;-1.4362;0.8764;2.3561;7077;4746;70;10;45.9491;-0.0019;39.9595;19.1334;0;374.0777;0.002;332.4833;337.764;50.9871;9972;27626;0;0;0;0
2019-09-11 20:44:17;0.0983;1.0939;399.2321;1110.3986;32;24.9145;823.9517;35.8185;15.6958;13.5818;0;33.3191;53.0062;54.5517;136.4135;691.3911;140.0376;729.1288;314.5599;1114.7118;19.2757;19.7617;402.8117;37.4597;37.7594;12;12.0026;1.0675;0.6448;35.6049;35.9405;28.0229;1;0;1;20;815;0;11.8729;-3.7477;-1.5871;-0.2452;1.6981;6740;5448;70;10;45.9491;-0.0012;43.8513;22.1897;0;376.1755;-0.0024;332.3387;336.5162;50.9871;9972;27626;0;0;0;0
2019-09-11 20:44:18;0.0983;1.0909;399.2321;1110.3986;32;24.9221;788.7267;35.8086;16.6446;13.62;0;33.3878;53.2078;53.5751;137.1765;710.2598;129.7379;675.5017;311.3174;1116.9442;19.1236;19.7617;402.9139;37.445;37.7594;12;12.0026;1.0683;0.612;35.6049;35.9253;28.0229;1;0;1;20;814;0;11.7585;-3.6033;-1.2031;0.9208;2.1638;6399;6145;70;10;45.9491;-0.0004;47.121;25.0289;0;375.5063;-0.0017;330.9643;335.178;50.9871;9973;27626;0;0;0;0
2019-09-11 20:44:19;0.0983;1.0865;399.2321;1110.3986;32;24.9331;729.1288;35.7941;17.5202;15.3748;0;31.9458;53.6185;53.537;135.0784;714.2323;129.1657;672.5225;305.4046;1111.5228;19.2919;19.7617;403.0162;37.4385;37.7594;12;12.0026;1.0652;0.6265;35.5896;35.9253;28.0221;1;0;1;20;814;0;11.8074;-4.2486;-1.7432;-0.0524;1.9804;6093;6753;70;10;45.9491;0.0002;49.8481;28.4107;0;377.2425;-0.0009;327.4016;333.9301;50.9871;9973;27622;0;0;0;0
2019-09-11 20:44:20;0.0983;1.0821;399.2321;1110.3986;32;24.9542;675.5017;35.7792;17.6155;15.3748;0;30.0537;53.4928;53.537;135.0784;709.2669;134.1247;698.3428;307.6935;1101.6366;19.6689;19.7617;403.0673;37.443;37.7594;12;12.0026;1.066;0.6723;35.6049;35.9253;28.0239;1;0;1;20;814;0;11.8237;-3.328;-1.2028;0.5805;1.8726;5802;7318;70;10;45.8912;0.0005;52.134;30.9245;0;379.4849;-0.0005;326.9857;333.6589;50.9871;9973;27621;0;0;0;0
2019-09-11 20:44:21;0.0983;1.0825;399.2321;1110.3986;32;24.943;672.5225;35.7807;17.2394;17.0761;0;28.2303;53.325;53.5217;147.2854;703.3082;155.8685;794.3802;310.3637;1105.4635;19.5175;19.7617;403.0162;37.4262;37.7518;12;12.0026;1.0667;0.7257;35.6049;35.9405;28.0247;1;0;1;20;814;0;11.7264;-4.4259;-1.6688;0.4901;2.2975;5508;7879;70;10;45.8912;0.001;54.0654;33.3116;0;379.0871;0.0027;325.7198;333.044;50.9871;9973;27625;0;0;0;0
2019-09-11 20:44:22;0.0983;1.0797;399.2321;1110.3986;32;24.9621;698.3428;35.7712;15.7595;17.366;0;26.3611;53.5948;53.4988;140.419;766.866;179.1382;847.4351;306.5491;1109.9281;19.3411;19.7617;403.2206;37.4327;37.7594;12;12.0026;1.0683;0.7883;35.6049;35.9405;28.0316;1;0;1;20;814;0;11.8888;-3.4152;-1.3971;0.0376;1.6535;5245;8365;70;10;45.8912;0.001;56.0692;35.5721;0;382.1796;0.002;326.1357;332.9897;50.9871;9972;27627;0;0;0;0
2019-09-11 20:44:23;0.0983;1.0818;399.2321;1110.3986;32;24.9696;794.3802;35.7784;14.9295;17.3737;100;24.9649;53.582;53.5217;143.8522;731.1147;202.0264;899.6202;307.1212;1103.55;19.5591;19.7617;403.2718;37.4175;37.7518;12;12.0026;1.0652;0.8516;35.6354;35.9405;28.0229;1;0;1;20;815;0;11.7149;-4.1033;-1.418;0.8919;2.3412;4979;8848;70;10;45.8333;0.0012;57.3857;37.6519;0;379.6296;0.0019;325.7198;331.8142;50.9871;9973;27626;0;0;0;0
2019-09-11 20:44:24;0.0983;1.0763;399.2321;1110.3986;32;24.9618;847.4351;35.7601;14.0889;17.16;100;24.881;53.5788;53.5065;145.3781;748.9904;216.9037;933.5403;307.5027;1104.5067;19.5195;19.7617;403.4251;37.4507;37.7594;12;12.0026;1.0683;0.8897;35.6049;35.9405;28.0264;1;0;1;20;813;0;11.8711;-3.8111;-1.6279;-0.2651;1.6942;4742;9268;70;10;45.8333;0.0012;58.5359;39.605;0;385.4348;0.0033;325.774;332.4653;50.9871;9972;27627;0;0;0;0
2019-09-11 20:44:25;0.0983;1.0791;399.2321;1110.3986;32;24.989;899.6202;35.7693;13.5368;15.5121;100;26.3916;53.4926;53.4988;141.3727;756.9352;207.3669;911.7966;309.0286;1105.1447;19.4718;19.7617;403.374;37.4141;37.7518;12;12.0026;1.0667;0.8745;35.6049;35.9558;28.0221;1;0;1;20;815;0;11.7611;-3.5779;-1.1928;0.9123;2.1483;4502;9682;70;10;45.8333;0.0012;59.4908;41.9379;0;384.0242;-0.0003;324.6166;331.1271;50.9871;9973;27626;0;0;0;0
2019-09-11 20:44:26;0.0983;1.0763;399.2321;1110.3986;32;25.0141;933.5403;35.7601;13.8489;13.7573;100;28.215;53.6374;53.4988;148.0484;736.0804;182.1899;854.3931;307.1212;1107.6958;19.3751;19.7617;403.4762;37.4406;37.7594;12;12.0026;1.0675;0.8165;35.5896;35.9253;28.0221;1;0;1;20;815;0;11.8027;-4.2879;-1.7516;-0.0224;2.0111;4287;10042;70;10;45.8333;0.0012;60.3299;43.6198;0;383.4636;0.0035;323.5134;331.1271;50.9871;9973;27627;0;0;0;0
2019-09-11 20:44:27;0.0983;1.0753;399.2321;1110.3986;32;25.037;911.7966;35.7567;14.7275;13.2538;100;30.0385;53.8217;53.4988;143.6615;770.8385;168.2663;822.6472;304.8325;1104.5067;19.4835;19.7617;403.4762;37.4283;37.7594;12;12.0026;1.069;0.7509;35.6049;35.9253;28.0238;1;0;1;20;814;0;11.8309;-3.3271;-1.231;0.5043;1.8272;4082;10372;70;10;45.8333;0.0014;61.1762;45.2293;0;386.3389;0.0047;325.1049;331.1271;50.9871;9973;27623;0;0;0;0
2019-09-11 20:44:28;0.0983;1.0762;399.2321;1110.3986;32;25.0344;854.3931;35.7597;15.208;13.2309;58.4051;31.9992;53.5927;53.5065;130.8822;747.9974;153.1982;788.2919;308.6472;1100.6799;19.6482;19.7617;403.5274;37.4193;37.7594;12;12.0026;1.0698;0.6929;35.6201;35.9405;28.0255;1;0;1;20;815;0;11.7175;-4.4126;-1.6434;0.5568;2.3108;3875;10701;70;10;45.7755;0.0012;61.7694;46.7122;0;387.6411;0.0025;326.2803;331.0909;50.9871;9973;27625;0;0;0;0
2019-09-11 20:44:29;0.0983;1.0774;399.2321;1110.3986;32;25.0367;822.6472;35.7635;15.7418;13.2156;0;33.6014;53.807;53.4988;140.8004;681.4601;138.3209;720.191;305.7861;1107.0581;19.3909;19.7617;403.6807;37.4233;37.7594;12;12.0026;1.0667;0.6326;35.6049;35.9253;28.0247;1;0;1;20;815;0;11.8913;-3.4606;-1.4304;-0.0334;1.6534;3690;10987;70;10;45.7755;0.0012;62.2541;48.0867;0;388.1112;-0.0016;326.3347;330.1505;50.9871;9973;27626;0;0;0;0
2019-09-11 20:44:30;0.0983;1.0742;399.2321;1110.3986;32;25.0707;788.2919;35.7529;16.8401;14.1617;0;33.6929;53.7993;53.4988;131.2637;733.1009;130.31;678.4808;306.3583;1102.2744;19.5593;19.7617;403.6296;37.4485;37.7594;12;12.0026;1.0698;0.6006;35.6049;35.9253;28.0264;1;0;1;20;815;0;11.7186;-4.0077;-1.3603;0.9199;2.3179;3514;11253;70;10;45.7755;0.0012;62.717;49.6962;0;390.4984;-0.0014;327.7814;330.0962;50.9871;9973;27626;0;0;0;0
2019-09-11 20:44:31;0.0983;1.0727;399.2321;1110.3986;32;25.0754;720.191;35.7479;17.528;14.8254;0;32.1823;53.7744;53.4988;140.6097;683.4462;127.6398;664.5776;307.1212;1103.2311;19.5396;19.7617;403.6807;37.421;37.7594;12;12.0026;1.0683;0.6136;35.6049;35.9253;28.0246;1;0;1;20;815;0;11.857;-3.9077;-1.6632;-0.2631;1.7383;3336;11515;70;10;45.7176;0.0012;63.1149;50.8897;0;391.3303;-0.0001;328.2154;329.9697;50.9871;9973;27626;0;0;0;0
